291,5,n
291,6,a
291,7,n
292,0,a
292,1,a
292,2,n
292,3,n
292,4,a
292,5,f
292,6,n
292,7,f
293,0,a
293,1,a
293,2,a
293,3,a
293,4,a
293,5,n
293,6,n
293,7,a
294,0,n
294,1,a
294,2,a
294,3,a
294,4,f
294,5,a
294,6,n
294,7,a
295,0,a
295,1,a
295,2,f
295,3,f
295,4,n
295,5,a
295,6,a
295,7,f
296,0,a
296,1,n
296,2,f
296,3,n
296,4,a
296,5,a
296,6,n
296,7,a
297,0,a
297,1,a
297,2,f
297,3,a
297,4,a
297,5,a
297,6,a
297,7,f
298,0,a
298,1,f
298,2,a
298,3,n
298,4,a
298,5,a
298,6,a
298,7,f
299,0,f
299,1,n
299,2,n
299,3,a
299,4,n
299,5,f
299,6,f
299,7,a
300,0,a
300,1,a
300,2,f
300,3,a
300,4,a
300,5,a
300,6,a
300,7,a
301,0,a
301,1,a
301,2,a
301,3,f
301,4,f
301,5,f
301,6,a
301,7,f
302,0,a
302,1,f
302,2,a
302,3,f
302,4,a
302,5,n
302,6,a
302,7,a
303,0,a
303,1,f
303,2,n
303,3,a
303,4,a
303,5,f
303,6,f
303,7,f
304,0,n
304,1,f
304,2,n
304,3,n
304,4,n
304,5,a
304,6,n
304,7,a
305,0,f
305,1,a
305,2,a
305,3,n
305,4,f
305,5,n
305,6,f
305,7,a
306,0,n
306,1,a
306,2,a
306,3,n
306,4,f
306,5,a
306,6,a
306,7,a
307,0,a
307,1,a
307,2,n
307,3,n
307,4,a
307,5,a
307,6,a
307,7,f
308,0,n
308,1,a
308,2,f
308,3,f
308,4,n
308,5,a
308,6,a
308,7,f
309,0,f
309,1,n
309,2,a
309,3,a
309,4,a
309,5,a
309,6,f
309,7,f
310,0,n
310,1,a
310,2,a
310,3,f
310,4,f
310,5,a
310,6,a
310,7,a
311,0,f
311,1,a
311,2,a
311,3,n
311,4,a
311,5,a
311,6,a
311,7,a
312,0,a
312,1,a
312,2,a
312,3,a
312,4,a
312,5,a
312,6,a
312,7,a
313,0,f
313,1,f
313,2,n
313,3,a
313,4,a
313,5,f
313,6,a
313,7,n
314,0,n
314,1,n
314,2,f
314,3,a
314,4,a
314,5,f
314,6,f
314,7,f
315,0,n
315,1,n
315,2,a
315,3,a
315,4,a
315,5,n
315,6,n
315,7,f
316,0,a
316,1,n
316,2,a
316,3,a
316,4,f
316,5,f
316,6,a
316,7,a
317,0,a
317,1,a
317,2,n
317,3,a
317,4,a
317,5,n
317,6,n
317,7,a
318,0,a
318,1,f
318,2,a
318,3,a
318,4,a
318,5,a
318,6,n
318,7,f
319,0,a
319,1,f
319,2,a
319,3,n
319,4,a
319,5,a
319,6,a
319,7,n
320,0,a
320,1,n
320,2,f
320,3,f
320,4,n
320,5,a
320,6,a
320,7,a
321,0,f
321,1,a
321,2,n
321,3,f
321,4,f
321,5,a
321,6,n
321,7,a
322,0,n
322,1,a
322,2,f
322,3,f
322,4,f
322,5,f
322,6,f
322,7,a
323,0,f
323,1,a
323,2,f
323,3,a
323,4,a
323,5,a
323,6,a
323,7,a
324,0,a
324,1,a
324,2,a
324,3,f
324,4,f
324,5,n
324,6,f
324,7,f
325,0,n
325,1,n
325,2,n
325,3,n
325,4,a
325,5,n
325,6,n
325,7,n
326,0,f
326,1,n
326,2,n
326,3,f
326,4,f
326,5,a
326,6,n
326,7,n
327,0,a
327,1,f
327,2,a
327,3,f
327,4,a
327,5,a
327,6,a
327,7,a
328,0,n
328,1,a
328,2,n
328,3,a
328,4,n
328,5,a
328,6,a
328,7,a
329,0,a
329,1,f
329,2,f
329,3,n
329,4,a
329,5,f
329,6,a
329,7,a
330,0,a
330,1,f
330,2,a
330,3,a
330,4,a
330,5,n
330,6,n
330,7,f
331,0,a
331,1,a
331,2,n
331,3,a
331,4,n
331,5,a
331,6,f
331,7,f
332,0,n
332,1,a
332,2,f
332,3,a
332,4,n
332,5,n
332,6,n
332,7,n
333,0,a
333,1,a
333,2,f
333,3,a
333,4,n
333,5,f
333,6,a
333,7,f
334,0,a
334,1,a
334,2,n
334,3,a
334,4,f
334,5,a
334,6,a
334,7,n
335,0,a
335,1,n
335,2,n
335,3,a
335,4,n
335,5,a
335,6,n
335,7,a
336,0,a
336,1,a
336,2,n
336,3,a
336,4,a
336,5,n
336,6,a
336,7,a
337,0,f
337,1,a
337,2,n
337,3,f
337,4,n
337,5,a
337,6,n
337,7,n
338,0,f
338,1,n
338,2,a
338,3,f
338,4,n
338,5,f
338,6,a
338,7,a
339,0,n
339,1,a
339,2,f
339,3,n
339,4,a
339,5,a
339,6,f
339,7,f
340,0,a
340,1,a
340,2,f
340,3,a
340,4,a
340,5,a
340,6,n
340,7,f
341,0,a
341,1,a
341,2,n
341,3,f
341,4,a
341,5,f
341,6,a
341,7,f
342,0,n
342,1,a
342,2,f
342,3,a
342,4,f
342,5,n
342,6,f
342,7,f
343,0,a
343,1,n
343,2,a
343,3,n
343,4,a
343,5,a
343,6,n
343,7,f
344,0,a
344,1,a
344,2,n
344,3,n
344,4,n
344,5,n
344,6,n
344,7,f
345,0,a
345,1,a
345,2,n
345,3,a
345,4,f
345,5,a
345,6,n
345,7,n
346,0,a
346,1,a
346,2,f
346,3,f
346,4,a
346,5,a
346,6,n
346,7,f
347,0,a
347,1,n
347,2,n
347,3,a
347,4,f
347,5,a
347,6,a
347,7,a
348,0,a
348,1,f
348,2,n
348,3,f
348,4,n
348,5,a
348,6,a
348,7,a
349,0,a
349,1,a
349,2,a
349,3,n
349,4,a
349,5,a
349,6,f
349,7,a
350,0,a
350,1,f
350,2,n
350,3,n
350,4,a
350,5,a
350,6,n
350,7,a
351,0,a
351,1,f
351,2,n
351,3,a
351,4,a
351,5,n
351,6,f
351,7,a
352,0,a
352,1,f
352,2,a
352,3,n
352,4,n
352,5,a
352,6,n
352,7,n
353,0,f
353,1,a
353,2,n
353,3,a
353,4,a
353,5,a
353,6,f
353,7,a
354,0,a
354,1,a
354,2,f
354,3,n
354,4,a
354,5,a
354,6,a
354,7,a
355,0,f
355,1,f
355,2,a
355,3,a
355,4,a
355,5,a
355,6,a
355,7,n
356,0,f
356,1,n
356,2,a
356,3,f
356,4,a
356,5,a
356,6,f
356,7,a
357,0,a
357,1,a
357,2,a
357,3,a
357,4,f
357,5,n
357,6,f
357,7,a
358,0,f
358,1,a
358,2,a
358,3,f
358,4,a
358,5,a
358,6,a
358,7,a
359,0,a
359,1,a
359,2,n
359,3,n
359,4,a
359,5,f
359,6,a
359,7,a
360,0,f
360,1,a
360,2,a
360,3,n
360,4,f
360,5,a
360,6,a
360,7,a
361,0,f
361,1,a
361,2,n
361,3,a
361,4,a
361,5,f
361,6,a
361,7,n
362,0,n
362,1,f
362,2,f
362,3,f
362,4,f
362,5,a
362,6,n
362,7,a
363,0,a
363,1,a
363,2,a
363,3,a
363,4,n
363,5,a
363,6,a
363,7,f
364,0,f
364,1,a
364,2,f
364,3,f
364,4,f
364,5,f
364,6,a
364,7,a
365,0,n
365,1,n
365,2,a
365,3,n
365,4,n
365,5,a
365,6,a
365,7,a
366,0,a
366,1,a
366,2,a
366,3,a
366,4,a
366,5,f
366,6,a
366,7,a
367,0,a
367,1,n
367,2,a
367,3,f
367,4,n
367,5,a
367,6,a
367,7,n
368,0,f
368,1,n
368,2,f
368,3,a
368,4,n
368,5,a
368,6,f
368,7,a
369,0,a
369,1,a
369,2,n
369,3,a
369,4,a
369,5,a
369,6,f
369,7,a
370,0,a
370,1,a
370,2,f
370,3,a
370,4,f
370,5,a
370,6,n
370,7,a
371,0,a
371,1,a
371,2,f
371,3,a
371,4,a
371,5,a
371,6,f
371,7,a
372,0,a
372,1,f
372,2,a
372,3,f
372,4,a
372,5,a
372,6,f
372,7,n
373,0,n
373,1,a
373,2,n
373,3,a
373,4,a
373,5,a
373,6,a
373,7,a
374,0,n
374,1,n
374,2,f
374,3,n
374,4,a
374,5,f
374,6,f
374,7,a
375,0,a
375,1,a
375,2,a
375,3,f
375,4,n
375,5,f
375,6,n
375,7,f
376,0,f
376,1,a
376,2,f
376,3,n
376,4,a
376,5,f
376,6,f
376,7,n
377,0,n
377,1,f
377,2,f
377,3,a
377,4,n
377,5,a
377,6,a
377,7,n
378,0,n
378,1,a
378,2,n
378,3,f
378,4,a
378,5,n
378,6,a
378,7,n
379,0,a
379,1,f
379,2,a
379,3,n
379,4,a
379,5,f
379,6,n
379,7,f
380,0,a
380,1,a
380,2,n
380,3,f
380,4,a
380,5,a
380,6,n
380,7,n
381,0,a
381,1,a
381,2,a
381,3,n
381,4,n
381,5,a
381,6,a
381,7,n
382,0,a
382,1,a
382,2,f
382,3,n
382,4,f
382,5,n
382,6,f
382,7,a
383,0,a
383,1,a
383,2,f
383,3,a
383,4,a
383,5,f
383,6,n
383,7,n
384,0,n
384,1,f
384,2,a
384,3,a
384,4,a
384,5,n
384,6,a
384,7,a
385,0,f
385,1,n
385,2,a
385,3,n
385,4,a
385,5,f
385,6,f
385,7,f
386,0,n
386,1,f
386,2,f
386,3,f
386,4,a
386,5,n
386,6,n
386,7,f
387,0,n
387,1,a
387,2,n
387,3,n
387,4,a
387,5,a
387,6,a
387,7,a
388,0,f
388,1,a
388,2,f
388,3,a
388,4,a
388,5,f
388,6,n
388,7,a
389,0,f
389,1,a
389,2,n
389,3,a
389,4,a
389,5,a
389,6,a
389,7,f
390,0,a
390,1,f
390,2,a
390,3,f
390,4,n
390,5,n
390,6,n
390,7,a
391,0,a
391,1,f
391,2,f
391,3,a
391,4,a
391,5,a
391,6,a
391,7,n
392,0,a
392,1,a
392,2,a
392,3,n
392,4,f
392,5,n
392,6,a
392,7,n
393,0,f
393,1,a
393,2,n
393,3,a
393,4,n
393,5,n
393,6,a
393,7,a
394,0,f
394,1,a
394,2,a
394,3,a
394,4,f
394,5,n
394,6,a
394,7,n
395,0,f
395,1,a
395,2,a
395,3,a
395,4,n
395,5,n
395,6,n
395,7,f
396,0,n
396,1,a
396,2,n
396,3,a
396,4,n
396,5,a
396,6,f
396,7,a
397,0,f
397,1,a
397,2,a
397,3,a
397,4,a
397,5,a
397,6,f
397,7,a
398,0,a
398,1,n
398,2,n
398,3,f
398,4,a
398,5,a
398,6,f
398,7,a
399,0,f
399,1,f
399,2,a
399,3,n
399,4,a
399,5,f
399,6,a
399,7,a
400,0,a
400,1,n
400,2,a
400,3,n
400,4,f
400,5,a
400,6,a
400,7,a
401,0,a
401,1,a
401,2,a
401,3,f
401,4,a
401,5,a
401,6,f
401,7,f
402,0,f
402,1,a
402,2,n
402,3,a
402,4,n
402,5,a
402,6,n
402,7,a
403,0,f
403,1,f
403,2,n
403,3,a
403,4,a
403,5,a
403,6,a
403,7,a
404,0,a
404,1,f
404,2,f
404,3,n
404,4,a
404,5,n
404,6,a
404,7,n
405,0,n
405,1,a
405,2,a
405,3,a
405,4,f
405,5,f
405,6,a
405,7,a
406,0,n
406,1,n
406,2,f
406,3,f
406,4,a
406,5,f
406,6,a
406,7,f
407,0,f
407,1,a
407,2,a
407,3,f
407,4,n
407,5,a
407,6,a
407,7,a
408,0,a
408,1,n
408,2,a
408,3,f
408,4,a
408,5,a
408,6,n
408,7,a
409,0,a
409,1,n
409,2,f
409,3,n
409,4,a
409,5,f
409,6,f
409,7,n
410,0,f
410,1,f
410,2,f
410,3,n
410,4,a
410,5,f
410,6,a
410,7,a
411,0,a
411,1,a
411,2,f
411,3,f
411,4,n
411,5,a
411,6,a
411,7,a
412,0,a
412,1,f
412,2,n
412,3,a
412,4,a
412,5,n
412,6,a
412,7,a
413,0,f
413,1,n
413,2,a
413,3,f
413,4,n
413,5,a
413,6,f
413,7,a
414,0,f
414,1,a
414,2,a
414,3,a
414,4,a
414,5,f
414,6,f
414,7,f
415,0,a
415,1,a
415,2,n
415,3,a
415,4,a
415,5,f
415,6,f
415,7,f
416,0,f
416,1,f
416,2,n
416,3,n
416,4,f
416,5,a
416,6,a
416,7,a
417,0,n
417,1,a
417,2,f
417,3,a
417,4,a
417,5,n
417,6,a
417,7,n
418,0,n
418,1,a
418,2,f
418,3,n
418,4,f
418,5,a
418,6,n
418,7,f
419,0,f
419,1,n
419,2,a
419,3,a
419,4,n
419,5,a
419,6,a
419,7,n
420,0,a
420,1,a
420,2,n
420,3,a
420,4,f
420,5,n
420,6,a
420,7,a
421,0,n
421,1,n
421,2,f
421,3,a
421,4,a
421,5,a
421,6,n
421,7,n
422,0,a
422,1,f
422,2,a
422,3,a
422,4,a
422,5,n
422,6,f
422,7,n
423,0,a
423,1,n
423,2,a
423,3,n
423,4,a
423,5,f
423,6,n
423,7,a
424,0,a
424,1,f
424,2,a
424,3,n
424,4,a
424,5,n
424,6,n
424,7,n
425,0,f
425,1,n
425,2,f
425,3,f
425,4,a
425,5,n
425,6,n
425,7,n
426,0,f
426,1,n
426,2,a
426,3,a
426,4,f
426,5,a
426,6,a
426,7,f
427,0,a
427,1,f
427,2,a
427,3,a
427,4,n
427,5,a
427,6,n
427,7,f
428,0,a
428,1,f
428,2,f
428,3,a
428,4,a
428,5,n
428,6,a
428,7,a
429,0,a
429,1,a
429,2,n
429,3,n
429,4,n
429,5,a
429,6,n
429,7,a
430,0,f
430,1,n
430,2,n
430,3,a
430,4,n
430,5,f
430,6,a
430,7,a
431,0,a
431,1,a
431,2,f
431,3,a
431,4,n
431,5,n
431,6,a
431,7,n
432,0,f
432,1,a
432,2,n
432,3,a
432,4,a
432,5,f
432,6,n
432,7,a
433,0,a
433,1,a
433,2,a
433,3,a
433,4,n
433,5,f
433,6,n
433,7,a
434,0,a
434,1,n
434,2,f
434,3,a
434,4,n
434,5,f
434,6,a
434,7,a
435,0,f
435,1,a
435,2,a
435,3,a
435,4,a
435,5,f
435,6,a
435,7,a
436,0,n
436,1,n
436,2,f
436,3,f
436,4,n
436,5,f
436,6,a
436,7,f
437,0,n
437,1,a
437,2,a
437,3,f
437,4,f
437,5,n
437,6,a
437,7,a
438,0,a
438,1,f
438,2,a
438,3,n
438,4,n
438,5,a
438,6,n
438,7,f
439,0,f
439,1,a
439,2,n
439,3,f
439,4,a
439,5,f
439,6,a
439,7,a
440,0,a
440,1,a
440,2,a
440,3,f
440,4,a
440,5,a
440,6,n
440,7,a
441,0,a
441,1,n
441,2,n
441,3,a
441,4,f
441,5,a
441,6,n
441,7,f
442,0,a
442,1,a
442,2,a
442,3,a
442,4,a
442,5,a
442,6,a
442,7,a
443,0,n
443,1,n
443,2,f
443,3,a
443,4,n
443,5,a
443,6,n
443,7,f
444,0,a
444,1,a
444,2,a
444,3,n
444,4,f
444,5,n
444,6,f
444,7,n
445,0,f
445,1,a
445,2,f
445,3,a
445,4,a
445,5,f
445,6,a
445,7,n
446,0,f
446,1,n
446,2,a
446,3,f
446,4,n
446,5,a
446,6,f
446,7,f
447,0,n
447,1,a
447,2,a
447,3,a
447,4,n
447,5,n
447,6,f
447,7,n
448,0,n
448,1,n
448,2,a
448,3,f
448,4,f
448,5,f
448,6,n
448,7,a
449,0,f
449,1,n
449,2,a
449,3,a
449,4,a
449,5,a
449,6,a
449,7,a
450,0,a
450,1,a
450,2,f
450,3,a
450,4,a
450,5,a
450,6,f
450,7,f
451,0,n
451,1,n
451,2,n
451,3,n
451,4,n
451,5,f
451,6,f
451,7,a
452,0,n
452,1,n
452,2,n
452,3,a
452,4,f
452,5,a
452,6,f
452,7,n
453,0,f
453,1,f
453,2,n
453,3,a
453,4,n
453,5,a
453,6,a
453,7,a
454,0,a
454,1,n
454,2,f
454,3,a
454,4,a
454,5,a
454,6,a
454,7,n
455,0,f
455,1,a
455,2,a
455,3,a
455,4,n
455,5,a
455,6,f
455,7,n
456,0,f
456,1,n
456,2,a
456,3,f
456,4,f
456,5,a
456,6,f
456,7,n
457,0,a
457,1,n
457,2,n
457,3,f
457,4,a
457,5,f
457,6,n
457,7,a
458,0,a
458,1,f
458,2,a
458,3,a
458,4,a
458,5,n
458,6,n
458,7,a
459,0,a
459,1,n
459,2,a
459,3,f
459,4,f
459,5,f
459,6,f
459,7,f
460,0,a
460,1,a
460,2,n
460,3,f
460,4,a
460,5,n
460,6,a
460,7,f
461,0,a
461,1,a
461,2,a
461,3,a
461,4,a
461,5,n
461,6,a
461,7,n
462,0,f
462,1,n
462,2,f
462,3,a
462,4,f
462,5,a
462,6,a
462,7,f
463,0,f
463,1,a
463,2,f
463,3,a
463,4,a
463,5,f
463,6,a
463,7,n
464,0,n
464,1,n
464,2,f
464,3,a
464,4,a
464,5,n
464,6,a
464,7,n
465,0,n
465,1,a
465,2,a
465,3,a
465,4,a
465,5,n
465,6,n
465,7,a
466,0,n
466,1,a
466,2,f
466,3,n
466,4,f
466,5,f
466,6,n
466,7,f
467,0,f
467,1,f
467,2,a
467,3,a
467,4,n
467,5,f
467,6,n
467,7,f
468,0,f
468,1,a
468,2,n
468,3,n
468,4,n
468,5,f
468,6,a
468,7,f
469,0,a
469,1,f
469,2,a
469,3,a
469,4,f
469,5,a
469,6,n
469,7,a
470,0,a
470,1,a
470,2,a
470,3,a
470,4,f
470,5,a
470,6,n
470,7,n
471,0,n
471,1,a
471,2,a
471,3,a
471,4,n
471,5,a
471,6,n
471,7,a
472,0,a
472,1,a
472,2,a
472,3,a
472,4,n
472,5,a
472,6,n
472,7,f
473,0,n
473,1,f
473,2,a
473,3,a
473,4,n
473,5,n
473,6,a
473,7,a
474,0,f
474,1,a
474,2,a
474,3,a
474,4,f
474,5,f
474,6,n
474,7,a
475,0,a
475,1,a
475,2,a
475,3,a
475,4,a
475,5,a
475,6,a
475,7,n
476,0,n
476,1,f
476,2,f
476,3,a
476,4,n
476,5,f
476,6,a
476,7,a
477,0,a
477,1,a
477,2,f
477,3,n
477,4,f
477,5,a
477,6,f
477,7,a
478,0,n
478,1,n
478,2,a
478,3,a
478,4,a
478,5,n
478,6,a
478,7,n
479,0,f
479,1,a
479,2,a
479,3,f
479,4,n
479,5,a
479,6,n
479,7,f
480,0,a
480,1,f
480,2,f
480,3,a
480,4,a
480,5,a
480,6,a
480,7,a
481,0,n
481,1,a
481,2,a
481,3,a
481,4,n
481,5,f
481,6,a
481,7,a
482,0,f
482,1,a
482,2,a
482,3,a
482,4,f
482,5,a
482,6,a
482,7,a
483,0,f
483,1,a
483,2,a
483,3,a
483,4,a
483,5,n
483,6,f
483,7,a
484,0,a
484,1,a
484,2,f
484,3,n
484,4,f
484,5,f
484,6,a
484,7,a
485,0,a
485,1,n
485,2,n
485,3,a
485,4,a
485,5,f
485,6,n
485,7,n
486,0,a
486,1,a
486,2,a
486,3,f
486,4,f
486,5,a
486,6,n
486,7,a
487,0,a
487,1,a
487,2,a
487,3,a
487,4,a
487,5,f
487,6,a
487,7,n
488,0,a
488,1,f
488,2,f
488,3,f
488,4,n
488,5,a
488,6,n
488,7,a
489,0,f
489,1,f
489,2,f
489,3,a
489,4,a
489,5,n
489,6,n
489,7,a
490,0,f
490,1,a
490,2,a
490,3,f
490,4,a
490,5,f
490,6,f
490,7,n
491,0,a
491,1,a
491,2,a
491,3,f
491,4,f
491,5,n
491,6,n
491,7,n
492,0,a
492,1,n
492,2,a
492,3,a
492,4,f
492,5,f
492,6,a
492,7,a
493,0,n
493,1,n
493,2,a
493,3,n
493,4,f
493,5,f
493,6,a
493,7,f
494,0,f
494,1,a
494,2,a
494,3,a
494,4,a
494,5,a
494,6,a
494,7,n
495,0,n
495,1,a
495,2,a
495,3,a
495,4,f
495,5,n
495,6,f
495,7,f
496,0,n
496,1,a
496,2,n
496,3,n
496,4,a
496,5,a
496,6,a
496,7,f
497,0,f
497,1,a
497,2,n
497,3,f
497,4,f
497,5,a
497,6,a
497,7,n
498,0,f
498,1,a
498,2,n
498,3,f
498,4,a
498,5,n
498,6,a
498,7,a
499,0,f
499,1,a
499,2,a
499,3,n
499,4,n
499,5,f
499,6,f
499,7,n
500,0,a
500,1,a
500,2,a
500,3,n
500,4,a
500,5,a
500,6,a
500,7,f
501,0,a
501,1,f
501,2,a
501,3,f
501,4,a
501,5,a
501,6,f
501,7,a
502,0,a
502,1,a
502,2,n
502,3,a
502,4,n
502,5,a
502,6,f
502,7,f
503,0,a
503,1,n
503,2,f
503,3,n
503,4,f
503,5,n
503,6,f
503,7,a
504,0,f
504,1,a
504,2,n
504,3,a
504,4,n
504,5,f
504,6,a
504,7,a
505,0,f
505,1,a
505,2,a
505,3,n
505,4,n
505,5,n
505,6,f
505,7,a
506,0,a
506,1,a
506,2,a
506,3,a
506,4,n
506,5,a
506,6,a
506,7,a
507,0,f
507,1,n
507,2,f
507,3,f
507,4,f
507,5,a
507,6,f
507,7,a
508,0,f
508,1,a
508,2,f
508,3,f
508,4,n
508,5,a
508,6,a
508,7,n
509,0,n
509,1,f
509,2,n
509,3,f
509,4,f
509,5,a
509,6,n
509,7,a
510,0,n
510,1,n
510,2,a
510,3,n
510,4,f
510,5,a
510,6,n
510,7,f
511,0,n
511,1,n
511,2,a
511,3,a
511,4,f
511,5,a
511,6,f
511,7,a
512,0,a
512,1,f
512,2,f
512,3,n
512,4,f
512,5,a
512,6,f
512,7,f
513,0,a
513,1,a
513,2,n
513,3,n
513,4,a
513,5,a
513,6,f
513,7,n
514,0,a
514,1,a
514,2,n
514,3,f
514,4,n
514,5,f
514,6,f
514,7,f
515,0,a
515,1,a
515,2,a
515,3,n
515,4,a
515,5,f
515,6,f
515,7,a
516,0,a
516,1,n
516,2,f
516,3,f
516,4,n
516,5,a
516,6,a
516,7,n
517,0,a
517,1,f
517,2,n
517,3,a
517,4,a
517,5,a
517,6,n
517,7,a
518,0,a
518,1,n
518,2,f
518,3,n
518,4,f
518,5,a
518,6,a
518,7,f
519,0,f
519,1,a
519,2,a
519,3,f
519,4,a
519,5,a
519,6,a
519,7,f
520,0,n
520,1,f
520,2,a
520,3,f
520,4,a
520,5,a
520,6,f
520,7,a
521,0,n
521,1,n
521,2,a
521,3,a
521,4,n
521,5,f
521,6,f
521,7,f
522,0,f
522,1,a
522,2,n
522,3,f
522,4,f
522,5,f
522,6,a
522,7,a
523,0,a
523,1,a
523,2,a
523,3,n
523,4,a
523,5,a
523,6,a
523,7,f
524,0,n
524,1,f
524,2,n
524,3,f
524,4,a
524,5,n
524,6,a
524,7,f
525,0,n
525,1,a
525,2,a
525,3,f
525,4,a
525,5,f
525,6,a
525,7,f
526,0,n
526,1,n
526,2,f
526,3,f
526,4,f
526,5,a
526,6,f
526,7,n
527,0,a
527,1,n
527,2,a
527,3,n
527,4,f
527,5,f
527,6,a
527,7,a
528,0,f
528,1,n
528,2,n
528,3,n
528,4,a
528,5,a
528,6,a
528,7,a
529,0,f
529,1,n
529,2,f
529,3,f
529,4,a
529,5,f
529,6,n
529,7,a
530,0,n
530,1,a
530,2,n
530,3,a
530,4,f
530,5,a
530,6,a
530,7,n
531,0,f
531,1,f
531,2,a
531,3,f
531,4,f
531,5,a
531,6,n
531,7,n
532,0,f
532,1,n
532,2,a
532,3,a
532,4,a
532,5,n
532,6,f
532,7,a
533,0,f
533,1,a
533,2,n
533,3,n
533,4,a
533,5,n
533,6,n
533,7,n
534,0,a
534,1,a
534,2,a
534,3,n
534,4,a
534,5,f
534,6,f
534,7,n
535,0,a
535,1,f
535,2,f
535,3,a
535,4,n
535,5,a
535,6,f
535,7,a
536,0,f
536,1,a
536,2,a
536,3,f
536,4,n
536,5,f
536,6,n
536,7,n
537,0,n
537,1,a
537,2,f
537,3,n
537,4,n
537,5,n
537,6,f
537,7,n
538,0,a
538,1,n
538,2,a
538,3,f
538,4,n
538,5,a
538,6,f
538,7,a
539,0,a
539,1,f
539,2,a
539,3,f
539,4,n
539,5,f
539,6,f
539,7,a
540,0,f
540,1,n
540,2,n
540,3,n
540,4,a
540,5,a
540,6,a
540,7,f
541,0,a
541,1,f
541,2,a
541,3,n
541,4,f
541,5,a
541,6,n
541,7,f
542,0,n
542,1,n
542,2,a
542,3,n
542,4,f
542,5,n
542,6,a
542,7,a
543,0,n
543,1,a
543,2,n
543,3,a
543,4,f
543,5,a
543,6,n
543,7,f
544,0,a
544,1,n
544,2,a
544,3,n
544,4,a
544,5,n
544,6,a
544,7,n
545,0,a
545,1,f
545,2,a
545,3,a
545,4,a
545,5,n
545,6,n
545,7,a
546,0,f
546,1,f
546,2,a
546,3,a
546,4,a
546,5,n
546,6,a
546,7,f
547,0,f
547,1,n
547,2,n
547,3,a
547,4,a
547,5,a
547,6,f
547,7,f
548,0,a
548,1,n
548,2,a
548,3,a
548,4,a
548,5,f
548,6,n
548,7,f
549,0,n
549,1,a
549,2,a
549,3,f
549,4,a
549,5,a
549,6,a
549,7,a
550,0,a
550,1,a
550,2,n
550,3,a
550,4,a
550,5,f
550,6,n
550,7,n
551,0,n
551,1,f
551,2,a
551,3,f
551,4,a
551,5,f
551,6,n
551,7,n
552,0,f
552,1,n
552,2,n
552,3,n
552,4,n
552,5,a
552,6,a
552,7,a
553,0,n
553,1,a
553,2,f
553,3,a
553,4,f
553,5,f
553,6,f
553,7,n
554,0,n
554,1,n
554,2,n
554,3,f
554,4,n
554,5,f
554,6,a
554,7,a
555,0,a
555,1,n
555,2,f
555,3,a
555,4,f
555,5,a
555,6,a
555,7,f
556,0,f
556,1,f
556,2,f
556,3,a
556,4,f
556,5,a
556,6,n
556,7,a
557,0,n
557,1,a
557,2,a
557,3,n
557,4,n
557,5,a
557,6,a
557,7,a
558,0,a
558,1,f
558,2,n
558,3,f
558,4,a
558,5,a
558,6,a
558,7,f
559,0,n
559,1,a
559,2,n
559,3,a
559,4,f
559,5,n
559,6,n
559,7,a
560,0,a
560,1,f
560,2,a
560,3,n
560,4,a
560,5,a
560,6,a
560,7,a
561,0,a
561,1,a
561,2,a
561,3,a
561,4,f
561,5,f
561,6,n
561,7,a
562,0,a
562,1,n
562,2,a
562,3,f
562,4,a
562,5,a
562,6,a
562,7,f
563,0,a
563,1,a
563,2,f
563,3,a
563,4,f
563,5,a
563,6,n
563,7,f
564,0,n
564,1,n
564,2,a
564,3,n
564,4,n
564,5,f
564,6,a
564,7,n
565,0,f
565,1,a
565,2,n
565,3,a
565,4,n
565,5,f
565,6,a
565,7,f
566,0,f
566,1,f
566,2,a
566,3,n
566,4,n
566,5,n
566,6,a
566,7,f
567,0,f
567,1,a
567,2,a
567,3,a
567,4,a
567,5,f
567,6,a
567,7,a
568,0,n
568,1,f
568,2,n
568,3,a
568,4,n
568,5,n
568,6,f
568,7,a
569,0,f
569,1,a
569,2,a
569,3,a
569,4,f
569,5,f
569,6,f
569,7,a
570,0,a
570,1,f
570,2,n
570,3,n
570,4,f
570,5,a
570,6,a
570,7,n
571,0,a
571,1,n
571,2,f
571,3,a
571,4,a
571,5,a
571,6,a
571,7,n
572,0,n
572,1,a
572,2,a
572,3,f
572,4,a
572,5,n
572,6,a
572,7,a
573,0,n
573,1,f
573,2,n
573,3,a
573,4,a
573,5,a
573,6,n
573,7,a
574,0,f
574,1,f
574,2,a
574,3,a
574,4,a
574,5,a
574,6,a
574,7,a
575,0,a
575,1,f
575,2,f
575,3,a
575,4,n
575,5,a
575,6,a
575,7,a
576,0,a
576,1,a
576,2,a
576,3,n
576,4,a
576,5,a
576,6,n
576,7,a
577,0,a
577,1,f
577,2,a
577,3,a
577,4,a
577,5,f
577,6,a
577,7,a
578,0,n
578,1,a
578,2,f
578,3,a
578,4,a
578,5,n
578,6,n
578,7,a
579,0,f
579,1,f
579,2,a
579,3,n
579,4,a
579,5,f
579,6,n
579,7,n
580,0,a
580,1,f
580,2,f
580,3,a
580,4,n
580,5,a
580,6,f
580,7,a
581,0,a
581,1,a
581,2,a
581,3,n
581,4,n
581,5,f
581,6,a
581,7,a
582,0,a
582,1,a
582,2,f
582,3,a
582,4,f
582,5,a
582,6,n
582,7,n
583,0,n
583,1,a
